,SeqID,Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation,Council Districts,Councils,Communities,Zip Codes,Municipalities
,b92462e3-fea1-403a-aa5e-72353a57b8c3,06/04/2019,08:01:00,MCP,"2nd District, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 40 MPH IN A POSTED 25 MPH ZONE,WILLARD AVE AT NORTH PARK AVE,38.9628866666667,-77.0929566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2018,MERZ,TK,BLACK,Citation,21-801.1,Transportation Article,false,WHITE,F,CHEVY CHASE,MD,MD,A - Marked Patrol,"(38.9628866666667, -77.0929566666667)",1,1,5,110,9
,13bb6897-e178-4996-9404-8eb835616742,06/04/2019,07:59:00,MCP,"2nd District, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 43 MPH IN A POSTED 25 MPH ZONE,WILLARD AVE/NORTH PARK AE,38.9632183333333,-77.09348,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2019,NISSAN,VERSA,SILVER,Citation,21-801.1,Transportation Article,false,BLACK,M,WASHINGTON,DC,DC,Q - Marked Laser,"(38.9632183333333, -77.09348)",1,1,5,110,9
,b593f121-fcc8-4a75-9c0c-eba9d3ab160d,06/04/2019,07:59:00,MCP,"2nd District, Bethesda",OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,"MD 187 / I-270, S/B",39.0315483333333,-77.1289466666667,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2003,DODGE,DURANGO,TAN,Warning,22-412.3(b),Transportation Article,false,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.0315483333333, -77.1289466666667)",1,1,19,60,1
,988dd31c-2b88-4963-95f0-1c7e5b05dc21,06/04/2019,07:58:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,RIVER RD/WESTBARD AVE,38.96698,-77.1084066666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2019,JEEP,LATITUDE 4X4,GRAY,Warning,21-201(a1),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.96698, -77.1084066666667)",1,1,12,107,1
,dc4c1fe6-110a-458a-9cf3-b3d665fb3024,06/04/2019,07:55:00,MCP,"5th District, Germantown",DRIVER FAILURE TO STOP AT STOP SIGN LINE,WATERS LANDING AT CRYSTAL ROCK,39.1875973333333,-77.264763,No,No,No,No,No,No,No,No,No,No,WV,02 - Automobile,2013,MERZ,4D,"BLUE, LIGHT",Warning,21-707(a),Transportation Article,false,WHITE,F,CHARLES TOWN,WV,WV,B - Unmarked Patrol,"(39.1875973333333, -77.264763)",2,2,39,39,1
,46d1984c-b343-48d3-860d-5f33a84ae6df,06/04/2019,07:53:00,MCP,"6th District, Gaithersburg / Montgomery Village",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,FATHER HURLEY  AND PALMETTO,39.17124,-77.2838265,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,HONDA,4S,BEIGE,Warning,21-801.1,Transportation Article,false,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.17124, -77.2838265)",2,2,39,39,1
,1abf90f3-b829-4ad6-a39a-3c33608bfb11,06/04/2019,07:52:00,MCP,"2nd District, Bethesda",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,RIVER RD/WESTBARD AVE,38.96698,-77.1084066666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2019,MERCEDES,4H,BLACK,Warning,13-411(a),Transportation Article,false,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(38.96698, -77.1084066666667)",1,1,12,107,1
,1abf90f3-b829-4ad6-a39a-3c33608bfb11,06/04/2019,07:52:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,RIVER RD/WESTBARD AVE,38.96698,-77.1084066666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2019,MERCEDES,4H,BLACK,Warning,21-201(a1),Transportation Article,false,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(38.96698, -77.1084066666667)",1,1,12,107,1
,9015c60c-b485-48d6-ad30-80b519e4555a,06/04/2019,07:51:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,DEMOCRACY BLVD@ I270 OVERPASS,39.021435,-77.1391816666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,HOND,TK,BLACK,Warning,21-801.1,Transportation Article,false,OTHER,F,POTOMAC,MD,MD,Q - Marked Laser,"(39.021435, -77.1391816666667)",1,1,19,103,1
,9015c60c-b485-48d6-ad30-80b519e4555a,06/04/2019,07:51:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 57/35,DEMOCRACY BLVD@ I270 OVERPASS,39.021435,-77.1391816666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,HOND,TK,BLACK,Warning,21-801(a),Transportation Article,false,OTHER,F,POTOMAC,MD,MD,Q - Marked Laser,"(39.021435, -77.1391816666667)",1,1,19,103,1
,c8a25e35-91ac-4c65-92d0-36f3b9ce89b3,06/04/2019,07:51:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,RIVER RD/WESTBARD AVE,38.96698,-77.1084066666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,MERZ,TK,WHITE,Warning,21-201(a1),Transportation Article,false,ASIAN,F,BETHESDA,MD,MD,A - Marked Patrol,"(38.96698, -77.1084066666667)",1,1,12,107,1
,f67d6ec6-c370-4c27-920d-705313c55c70,06/04/2019,07:45:00,MCP,"1st District, Rockville",FAILURE TO STOP AT STOP SIGN,CHOKE CHERRY RD AT PICCARD DR,0,0,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,HONDA,ACCORD,GRAY,Warning,21-707(a),Transportation Article,false,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
,58d75f49-ad9b-4f81-ba4e-c365b2a17f6c,06/04/2019,07:45:00,MCP,"3rd District, Silver Spring","STOPPING, STANDING, PARKING VEH. WHERE PROHIBITED BY OFFICIAL SIGN",DOMER AVE / GREENWOOD AVE,38.9966366666667,-77.0021,No,No,No,No,No,No,No,No,No,No,MD,03 - Station Wagon,2017,NISS,ALTIM,SILVER,Warning,21-1003(j),Transportation Article,false,BLACK,F,BURTONSVILLE,MD,MD,A - Marked Patrol,"(38.9966366666667, -77.0021)",5,5,8,3062,1
,ef70365c-79b0-47bf-b885-c52c1871e4b3,06/04/2019,07:39:00,MCP,"4th District, Wheaton",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,LAYHILL RD AT BEL PRE,39.086705,-77.0453716666667,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2012,MAZDA,3,WHITE,Warning,16-116(a),Transportation Article,false,WHITE,F,STERLING,VA,VA,A - Marked Patrol,"(39.086705, -77.0453716666667)",4,4,59,6,1
,ef70365c-79b0-47bf-b885-c52c1871e4b3,06/04/2019,07:39:00,MCP,"4th District, Wheaton",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,LAYHILL RD AT BEL PRE,39.086705,-77.0453716666667,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2012,MAZDA,3,WHITE,Warning,13-411(f),Transportation Article,false,WHITE,F,STERLING,VA,VA,A - Marked Patrol,"(39.086705, -77.0453716666667)",4,4,59,6,1
,0f3bc9b3-3d3c-4425-8935-d8af8df01dbf,06/04/2019,07:39:00,MCP,"3rd District, Silver Spring","STOPPING, STANDING, PARKING VEH. WHERE PROHIBITED BY OFFICIAL SIGN",8612 MANCHESTER RD,38.9988233333333,-77.0080383333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2017,TOYT,COROL,RED,Warning,21-1003(j),Transportation Article,false,OTHER,U,ORLANDO,FL,MD,A - Marked Patrol,"(38.9988233333333, -77.0080383333333)",5,5,8,21,1
,16f18011-af9b-4f90-9ee9-4f3496a55ca9,06/04/2019,07:37:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 55/35,DEMOCRACY BLVD@ I270 OVERPASS,39.0213916666667,-77.1389733333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2019,VOLKSWAGON,JETTA,WHITE,Warning,21-801(a),Transportation Article,false,WHITE,M,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.0213916666667, -77.1389733333333)",1,1,12,103,1
,16f18011-af9b-4f90-9ee9-4f3496a55ca9,06/04/2019,07:37:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,DEMOCRACY BLVD@ I270 OVERPASS,39.0213916666667,-77.1389733333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2019,VOLKSWAGON,JETTA,WHITE,Warning,21-801.1,Transportation Article,false,WHITE,M,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.0213916666667, -77.1389733333333)",1,1,12,103,1
,df637cb6-fd81-4bce-915b-6bfb15d95955,06/04/2019,07:36:00,MCP,"3rd District, Silver Spring","STOPPING, STANDING, PARKING VEH. WHERE PROHIBITED BY OFFICIAL SIGN",IFO 8616 MANCHESTER RD,38.99893,-77.0087283333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,NISS,ALTIM,WHITE,Warning,21-1003(j),Transportation Article,false,BLACK,F,ABINGDON,MD,MD,A - Marked Patrol,"(38.99893, -77.0087283333333)",5,5,8,21,1
,1a1b6a13-62bf-4562-889c-7d3fa9b78032,06/04/2019,07:21:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP AT STOP SIGN LINE,PARKWOOD DR @ SAUL RD,39.0227766666667,-77.0967016666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,TOYOTA,CAMRY,SILVER,Citation,21-707(a),Transportation Article,false,OTHER,M,KENSINGTON,MD,MD,A - Marked Patrol,"(39.0227766666667, -77.0967016666667)",1,1,15,111,1
,f6b0d243-1f18-4477-9238-6aa1d296b3bd,06/04/2019,07:17:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP AT STOP SIGN LINE,PARKWOOD DR @ SAUL RD,39.0231583333333,-77.0946983333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,MERCEDES,4S,BLACK,Citation,21-707(a),Transportation Article,false,BLACK,F,POTOMAC,MD,MD,A - Marked Patrol,"(39.0231583333333, -77.0946983333333)",1,1,15,25,1
,960f1090-f599-46e9-b4d3-25e3c600d786,06/04/2019,07:10:00,MCP,"5th District, Germantown","MOTOR VEH. EQUIPPED WITH UNLAWFULLY MODIFIED EXHAUST SYSTEM,",RICTHER FARM RD/SHEARWATER PL,39.1487683333333,-77.2795833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,HOND,4D,SILVER,Warning,22-609(b),Transportation Article,false,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1487683333333, -77.2795833333333)",2,2,39,39,1
,960f1090-f599-46e9-b4d3-25e3c600d786,06/04/2019,07:10:00,MCP,"5th District, Germantown",PROVISIONAL DRIVER UNDER 18 DRIVING M/V W/PASSENGER UNDER 18,RICTHER FARM RD/SHEARWATER PL,39.1487683333333,-77.2795833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,HOND,4D,SILVER,Warning,21-1123(a2),Transportation Article,false,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1487683333333, -77.2795833333333)",2,2,39,39,1
,718476bf-8b70-4dd3-a2d2-81805825bf84,06/04/2019,07:09:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP AT STOP SIGN LINE,PARKWOOD DR @ SAUL RD,39.0231966666667,-77.094655,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,INFINITI,G37X,GRAY,Citation,21-707(a),Transportation Article,false,WHITE,M,BROOKEVILLE,MD,MD,A - Marked Patrol,"(39.0231966666667, -77.094655)",1,1,15,25,1
,116b44fa-8aa5-4513-8653-bd531cda73ab,06/04/2019,07:00:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP AT STOP SIGN LINE,PARKWOOD DR @ SAUL RD,39.0227133333333,-77.0966116666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2019,HYUNDAI,SANTA FE,GRAY,Warning,21-707(a),Transportation Article,false,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.0227133333333, -77.0966116666667)",1,1,15,111,1
,116b44fa-8aa5-4513-8653-bd531cda73ab,06/04/2019,07:00:00,MCP,"2nd District, Bethesda",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,PARKWOOD DR @ SAUL RD,39.0227133333333,-77.0966116666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2019,HYUNDAI,SANTA FE,GRAY,Citation,16-112(c),Transportation Article,false,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.0227133333333, -77.0966116666667)",1,1,15,111,1
,180fa357-bc74-4fbd-9d58-39c617788a8a,06/04/2019,06:59:00,MCP,"3rd District, Silver Spring",DRIVER FAIL TO MAKE REQUIRED STOP AT SIGN,2ND AVE / RILEY RD,39.01015,-77.04325,No,No,No,No,No,No,No,No,No,No,DC,05 - Light Duty Truck,2019,TOYOTA,TACOMA,SILVER,Warning,21-202(m),Transportation Article,false,HISPANIC,M,ADELPHI,MD,MD,A - Marked Patrol,"(39.01015, -77.04325)",5,5,7,3065,1
,d5aed587-de54-4f02-a3c1-fb34bd95cc0b,06/04/2019,06:57:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP AT STOP SIGN LINE,PARKWOOD DR @ SAUL RD,39.0232533333333,-77.0946916666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,VOLVO,XC60,SILVER,Warning,21-707(a),Transportation Article,false,WHITE,F,KENSINGTON,MD,MD,A - Marked Patrol,"(39.0232533333333, -77.0946916666667)",1,1,15,25,1
,4ed318be-ddb4-4c0e-9415-2a5c97c4ddd1,06/04/2019,06:29:00,MCP,"2nd District, Bethesda",STOP LIGHTS (*),OLD GEORGETOWN ROAD / GRAND PARK AVE,39.048945,-77.1179683333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,TOYOTA,COROLLA,SILVER,ESERO,64*,,false,HISPANIC,F,RIVERDALE,MD,MD,A - Marked Patrol,"(39.048945, -77.1179683333333)",1,1,19,60,1
,3dba1296-deea-4100-b39e-2ef7472693b9,06/04/2019,05:59:00,MCP,"4th District, Wheaton",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,GEORGIA AVE / DENNIS AVE,39.027815,-77.0467933333333,No,No,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,2006,STERLING,BOX-TK,WHITE,Citation,16-303(c),Transportation Article,false,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.027815, -77.0467933333333)",4,4,16,17,1
,3dba1296-deea-4100-b39e-2ef7472693b9,06/04/2019,05:59:00,MCP,"4th District, Wheaton",POSSESSING SUSPENDED LIC.,GEORGIA AVE / DENNIS AVE,39.027815,-77.0467933333333,No,No,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,2006,STERLING,BOX-TK,WHITE,Citation,16-301(j),Transportation Article,false,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.027815, -77.0467933333333)",4,4,16,17,1
,3dba1296-deea-4100-b39e-2ef7472693b9,06/04/2019,05:59:00,MCP,"4th District, Wheaton",PERSON DRIVING MOTOR VEH. ON HWY. ON SUSPENDED LIC. AND PRIVILEGE,GEORGIA AVE / DENNIS AVE,39.027815,-77.0467933333333,No,No,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,2006,STERLING,BOX-TK,WHITE,Citation,16-303(c),Transportation Article,false,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.027815, -77.0467933333333)",4,4,16,17,1
,3dba1296-deea-4100-b39e-2ef7472693b9,06/04/2019,05:59:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,GEORGIA AVE / DENNIS AVE,39.027815,-77.0467933333333,No,No,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,2006,STERLING,BOX-TK,WHITE,Warning,21-202(h1),Transportation Article,false,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.027815, -77.0467933333333)",4,4,16,17,1
,3dba1296-deea-4100-b39e-2ef7472693b9,06/04/2019,05:59:00,MCP,"4th District, Wheaton","DRIVING WHILE LIC. SUSP. UNDER 16-203, 16-206A2 FAIL TO ATTEND DIP, 17-106, 26-204/206, 27-103",GEORGIA AVE / DENNIS AVE,39.027815,-77.0467933333333,No,No,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,2006,STERLING,BOX-TK,WHITE,Citation,16-303(h),Transportation Article,false,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.027815, -77.0467933333333)",4,4,16,17,1
,3dba1296-deea-4100-b39e-2ef7472693b9,06/04/2019,05:59:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA AVE / DENNIS AVE,39.027815,-77.0467933333333,No,No,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,2006,STERLING,BOX-TK,WHITE,Warning,21-201(a1),Transportation Article,false,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.027815, -77.0467933333333)",4,4,16,17,1
,3dba1296-deea-4100-b39e-2ef7472693b9,06/04/2019,05:59:00,MCP,"4th District, Wheaton",DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,GEORGIA AVE / DENNIS AVE,39.027815,-77.0467933333333,No,No,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,2006,STERLING,BOX-TK,WHITE,Citation,16-101(a1),Transportation Article,false,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.027815, -77.0467933333333)",4,4,16,17,1
,3dba1296-deea-4100-b39e-2ef7472693b9,06/04/2019,05:59:00,MCP,"4th District, Wheaton",OWNER FAILURE TO MAINTAIN REQUIRED SECURITY FOR VEH. DURING REG. PERIOD,GEORGIA AVE / DENNIS AVE,39.027815,-77.0467933333333,No,No,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,2006,STERLING,BOX-TK,WHITE,Citation,17-104,Transportation Article,false,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.027815, -77.0467933333333)",4,4,16,17,1
,e6deedcf-2cfe-4fb4-9665-1de24996d1c3,06/04/2019,05:54:00,MCP,"4th District, Wheaton",OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,RANDOLPH RD AT KEMP MILL RD,39.0665116666667,-77.0266333333333,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2017,GMC,SAVANA,WHITE,Warning,22-412.3(b),Transportation Article,false,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0665116666667, -77.0266333333333)",4,4,26,12,1
,122714b0-e58c-43d2-bf3c-96e75333d444,06/04/2019,05:47:00,MCP,"2nd District, Bethesda","DRIVING WHILE LIC. SUSP. UNDER 16-203, 16-206A2 FAIL TO ATTEND DIP, 17-106, 26-204/206, 27-103",SB I270 PRIOR TO DEMOCRACY BLVD,39.0315066666667,-77.1425766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,HONDA,ACCORD,"BLUE, DARK",Citation,16-303(h),Transportation Article,false,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.0315066666667, -77.1425766666667)",1,1,19,103,1
,122714b0-e58c-43d2-bf3c-96e75333d444,06/04/2019,05:47:00,MCP,"2nd District, Bethesda",POSSESSING SUSPENDED LIC.,SB I270 PRIOR TO DEMOCRACY BLVD,39.0315066666667,-77.1425766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,HONDA,ACCORD,"BLUE, DARK",Citation,16-301(j),Transportation Article,false,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.0315066666667, -77.1425766666667)",1,1,19,103,1
,111c527f-2cbf-47aa-86f6-8de350e07d22,06/04/2019,05:25:00,MCP,"4th District, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,SB GEORGIA AVE S/ OF PRINCE PHILLIP,39.1261983333333,-77.1078566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,HONDA,ACCORD,GRAY,Warning,21-801.1,Transportation Article,false,WHITE,M,SYKESVILLE,MD,MD,Q - Marked Laser,"(39.1261983333333, -77.1078566666667)",4,4,55,51,1
,3716b085-e623-45ed-b497-ab9eeb0c9a96,06/04/2019,05:21:00,MCP,"2nd District, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 44 MPH IN A POSTED 35 MPH ZONE,RIVER ROAD @ ROYAL DOMINION DR,38.9850083333333,-77.1408766666667,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,1999,TOYOTA,TACOMA,WHITE,Citation,21-801.1,Transportation Article,false,HISPANIC,M,HAGERSTOWN,MD,MD,E - Marked Stationary Radar,"(38.9850083333333, -77.1408766666667)",1,1,12,103,1
,8d25d94e-e20b-43d6-9a98-4f9cd2cb7b76,06/04/2019,05:11:00,MCP,"4th District, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,SB GEORGIA AVE S/ OF PRINCE PHILLIP,39.1261983333333,-77.1078566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,FORD,TRANSIT,WHITE,Warning,13-409(b),Transportation Article,false,WHITE,M,MOUNT AIRY,MD,MD,Q - Marked Laser,"(39.1261983333333, -77.1078566666667)",4,4,55,51,1
,8d25d94e-e20b-43d6-9a98-4f9cd2cb7b76,06/04/2019,05:11:00,MCP,"4th District, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,SB GEORGIA AVE S/ OF PRINCE PHILLIP,39.1261983333333,-77.1078566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,FORD,TRANSIT,WHITE,Warning,21-801.1,Transportation Article,false,WHITE,M,MOUNT AIRY,MD,MD,Q - Marked Laser,"(39.1261983333333, -77.1078566666667)",4,4,55,51,1
,bd6d1eb0-6189-4357-ab42-756367a04480,06/04/2019,04:56:00,MCP,"4th District, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,SB GEORGIA AVE AT S/OF PRINCE PHILLIP,39.1261983333333,-77.1078566666667,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2014,GMC,SIERRA,WHITE,Citation,13-409(b),Transportation Article,false,WHITE,M,OLNEY,MD,MD,G - Marked Moving Radar (Stationary),"(39.1261983333333, -77.1078566666667)",4,4,55,51,1
,bd6d1eb0-6189-4357-ab42-756367a04480,06/04/2019,04:56:00,MCP,"4th District, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,SB GEORGIA AVE AT S/OF PRINCE PHILLIP,39.1261983333333,-77.1078566666667,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2014,GMC,SIERRA,WHITE,Warning,21-801.1,Transportation Article,false,WHITE,M,OLNEY,MD,MD,G - Marked Moving Radar (Stationary),"(39.1261983333333, -77.1078566666667)",4,4,55,51,1
,7f2fe0f1-e4b4-437f-9bd1-6b6dfc0822e9,06/04/2019,04:13:00,MCP,"3rd District, Silver Spring",DRIVING VEH. WHILE IMPAIRED BY ALCOHOL,GEORGIA AVE @ BONIFANT ST.,39.0589916666667,-77.0483466666667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2000,CAD,STS,"BLUE, DARK",Citation,21-902(b1i),Transportation Article,false,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0589916666667, -77.0483466666667)",4,4,23,6,1
,7f2fe0f1-e4b4-437f-9bd1-6b6dfc0822e9,06/04/2019,04:13:00,MCP,"3rd District, Silver Spring","DRIVING, UNSAFE VEH. ON HWY.",GEORGIA AVE @ BONIFANT ST.,39.0589916666667,-77.0483466666667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2000,CAD,STS,"BLUE, DARK",Citation,22-101(a),Transportation Article,false,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0589916666667, -77.0483466666667)",4,4,23,6,1
,7f2fe0f1-e4b4-437f-9bd1-6b6dfc0822e9,06/04/2019,04:13:00,MCP,"3rd District, Silver Spring",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,GEORGIA AVE @ BONIFANT ST.,39.0589916666667,-77.0483466666667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2000,CAD,STS,"BLUE, DARK",Warning,16-112(c),Transportation Article,false,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0589916666667, -77.0483466666667)",4,4,23,6,1
,7f2fe0f1-e4b4-437f-9bd1-6b6dfc0822e9,06/04/2019,04:13:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,GEORGIA AVE @ BONIFANT ST.,39.0589916666667,-77.0483466666667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2000,CAD,STS,"BLUE, DARK",Citation,21-902(a1i),Transportation Article,false,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0589916666667, -77.0483466666667)",4,4,23,6,1
,7f2fe0f1-e4b4-437f-9bd1-6b6dfc0822e9,06/04/2019,04:13:00,MCP,"3rd District, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,GEORGIA AVE @ BONIFANT ST.,39.0589916666667,-77.0483466666667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2000,CAD,STS,"BLUE, DARK",Warning,13-409(b),Transportation Article,false,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0589916666667, -77.0483466666667)",4,4,23,6,1
